我们姐妹几个为了去这里来回做了差不多八个小时的车吧！去了那里检票却不行了，说网站打不开害我们走等了一会，四个景点我们就去了一个最上面的没有走完，本来想走到最上面的就是在半路的时候看到了一条蛇，吓得都不敢走了！只好回头了！然后又去漂流了！漂流就一会还没玩的尽兴啊！不过这里面的小吃东西都还蛮实惠的，我们一人还买了一个帽子十块钱一个，走着蛮减肥的，玩的也蛮开心的，就是我们是自己坐车去的还蛮累的，建议大家要么开车要么跟团去吧！到那里的交通还是有点不方便的！最后说句这里的风景真的蛮好的！我们拍了好多照片都蛮好看的！,好评
还行吧，四个景点只玩了两个就到下午3点了，从早上9点开始进去的，主要小孩耽误的时间长，整体感觉还可以吧，不能算好，吃饭本地人讲浙西大峡谷是最差的景区，只是浙西的名气最大。个人感觉大峡谷应该像天目大峡谷那样，浙西应该改叫浙西山之类的合适。另外，plus会员只能买一张门票，哎，不爽，而且预订界面显示付100元，但一到支付页面就成了130元，发生了两次，联系电话客服，电话客服让我联系人工客服，联系了人工客服后又说待会会有电话客服联系我，电话客服联系我后又让我联系人工客服，妈的，这处理速度真真不爽不爽不爽同一个电话号码一天只能预订一次门票，让我又在**上买了一张,好评
这次旅行很愉快。和朋友一起加上小孩一共11个人。从苏州出发。开了三个小时左右。峡谷风景很好，就是景点与景点之间相隔太远，我们自己开车去的还是比较方便的。住在农家乐老板很热情，晚上还自助烧烤，比住酒店方便。值得一去,好评
景区17年5月刚开通了到昌化镇的公交车，k316路昌化汽车站上车，票价1.5，大峡谷镇（太平桥、龙岗桥）的站名叫桃花溪桥头。车不少，但不能站人，导致假期最后一天高峰期时回程几乎全是客满，坐不上，有拉客中巴80一车，顺风车也很少。连当地去上学的小姑娘都坐不上车。不知以后会不会调整。分4个部分，各自独立检票，白马崖是主景区，最漂亮，要至少2小时，其次剑门关，可走可漂流。景区交通车从最外面售票处的游客中心往里开，4个景区以及太平桥都有站，住宿住在哪个景区的门口都可以，但是住太平桥方便从昌化坐公交。,好评
风景如画，带着老人和孩子一起游玩，很喜欢大峡谷，山路台阶不是很多，老人没那么吃力，整个景区很大，共4个景点，间距比较远，需乘景交转换，崎岖山路，师傅开的那个稳和快，值得一个，景点推荐白马崖和拓林瀑，剑门关的漂流不刺激，就几个小孩漂了下，玩的非常嗨，二丫头说漂流最开心～～龙峡门的漂流刺激，时间没赶上，3:30结束4个景点，回到住宿处三个女人还去逛了街，订个给妹子庆生：祝愿她平平安安、顺顺利利一直发大财～～对了，我们去的时候住宿找的很辛苦，还好最后找到这一家，离大峡谷10分钟路程，不过住宿环境很好，尤其是板娘很热情，最最主要的是住宿旁边就是龙峡门户漂流，公布下板娘的电话：18258448877,好评
我们一行9人都是在同程买的一元门票，周六自驾先去宁国玩了吴越古道，第二天一早从宁国再到浙西大峡谷。窗口取票很方便，报预订的手机号码就可以了。共有四个景点，距离还有点远，还好大门票里含有景区交通车。我们先去了最远的白马崖，典型的峡谷风光，景色不错，一路沿着溪流向上。第二个景点是老碓溪，没什么看点，完全可以不去，进去后马上就出来了。剑门关马马虎虎，就是沿着峡谷边的一条栈道。拓林瀑景区很小，就两个瀑布。总之，是一次非常愉快的旅行。,好评
这次旅行很愉快。和朋友一起加上小孩一共11个人。从苏州出发。开了三个小时左右。峡谷风景很好，就是景点与景点之间相隔太远，我们自己开车去的还是比较方便的。住在农家乐老板很热情，晚上还自助烧烤，比住酒店方便。值得一去,好评
春节期间过去的，四个景点分的比较散，但还好景区交通比较给力，白马涯不错，老碓奚完全没玩头，可能夏天会好一点吧，去白马涯最好还是搭乘景区小交通，省心省力。,好评
玩了5个小时，共四个景点。人比较少。总体不错，但是地方刚开始没找到，同程的地址不对。自己的导航也不对，最后问当地人才知道了。,好评
四个景点之间都有中巴接送，一路山水风光灿烂，小溪流水潺潺，瀑布壮丽可观，气温也感觉下降了不少，是个避暑旅游的好地方！山庄就在大峡谷景区内，非常方便，环境优美，住着都不想走了。老板人很好，少了山外浓浓的商业味，吃的也好，土鸡汤特别鲜美，都是家里养的和种的，以后有机会还要来游玩!,好评
白马崖回（不用坐索道很短路程）回程车上能见老碓溪（不用去，人工景点），剑门关，拓林瀑（可以自行走出，出山门即是游客中心）。很满意,好评
这次国庆游玩大峡谷自驾加全家总动员，总体感觉一般，没想象中好。票价相对其它景点，同程优惠还算大的，不过在临安高速服务区，有工作人员销售也是130元（景点取票）。景点人不算多，分为四个小景点，有中巴接送，司机可能开熟了，艺高人胆大，速度很快，沿途急弯较多，加上有私家车自行上山游玩，几次都险象环生。景点内小商贩较多，竹筒饭还算可以，农家乐也很多，适合朋友家庭一块吃住玩。,好评
不错，网上订票很方便，公司一起10个同事大家都玩的很尽兴，山高水清，山里边的溪水很凉，四个景点一天也够玩了，第一个景点不错，上午玩到11点，去农家乐吃的饭。剑门山玩了漂流，景区的巴士也比较快，路很弯坐在车上看景也很刺激，最后的一个景点就进去了一下，不敢爬山太累了，山还是很不错的适合喜欢爬山的人，还有旅游是一种心情，刚好是团队一起去的，玩的也比较有气氛，晚上住的农家乐，很圆满的一次出行。农家乐推荐清泉许家，这家素质还不错，其他家如果你打了电话询问，到第二天了会不断的打电话骚扰比较烦，其他不多说，应该有人遇到过，自己体会吧。,好评
苏州昆山出发4个小时到龙岗村半了入住，住的畔山小居就在取票口对面非常方便，早餐另收10元/人不贵，共玩了两个景点白马崖和拓林瀑布，拓林瀑布没什么好玩的30分钟就搞定了其它景点因为太累了就没去玩希望下次有机会在来吧，总体不错山青水秀，值得来玩。,好评
"峡谷有四个景点,每个景点都有免费汽车接送。这四个景点我比较喜欢拓林瀑和白马崖，风景很不错，瀑布很漂亮，一路上有很多小吃，还有娃娃鱼很有特色。",好评
同程很取票方便，建议大家订好票自驾游比较方便，因为我们是从苏州晚上三点的火车出发的，转了五次车。到达景区的时候已经三点了。虽然坐车很累，但是当放眼看去都是青山绿水的时候，所有的阴霾都没有了。只有的满满的兴奋。到那就去玩了漂流，我们一行五个人玩水玩到嗨爆了。全身都湿透了，直到五点多才恋恋不舍的坐景区公交去我们提前就订好的农家乐。那里的农家乐人都很热情，我们是住在景区里的，所以在那边玩了两天。很喜欢那边真的不像回来了，以后我还要去。不多说了上了几张图片大家参考参考吧,好评
定的10月1号的票，但是由于十一大堵车，到了就下午5:30了，售票处已经都下班了，本以为票就作废了，第二天去售票处居然票还能取，日期是10月2号的，用一天时间玩了三个景点，老礁溪都说不好玩就没有去，其它三个景点都比较类似，剑门关是玩漂流的，里面还有空中走钢丝的表演，拓林瀑就是两个瀑布，里面还有个大滑梯，但是天气潮湿没有开，还有一个滑索不敢玩。白马崖有缆车单上40单下35，往返60元。,好评
130的门票是很公道了，四个景区，中巴车来回接送，最远的白马崖景区还是可以的，不负浙西大峡谷的名声，山谷内树荫很多，第二站去了老碓溪，里面都是些孩子玩的项目，对孩子也是一种锻炼，还有少数民族的竹竿舞等活动。最有趣的就是皮筏漂流，儿子最喜欢漂流和穿越峡谷。晚上就住在农家乐，环境还是很不错的。,好评
非常不错的一次旅行，我们是第一天晚上到那里的，就在大门的的对面入住了一家民宿，干净整洁，第二天早上起来吃好早饭我们就去买票乘坐大巴，先去了白马崖，凉爽的不得了，孩子玩玩水，我们坐在石头上小歇，很是适意，吃好饭直奔漂流的地方，跟爸爸玩的特别的开心，一次非常不错的旅行,好评
从苏州昆山出发大约4小时到龙岗村，住民宿还行吧价适中，早餐另外算10元每人，景区很大玩了两个景点白马崖和拓林瀑布，白马崖里面风景挺好的，瀑布一般30分钟就搞定了没什么好玩的，漂流是另外付费60元/人，漂流途中看到走钢丝表演还不错，总体来说还行吧！,好评
景区门票80网上买的话亏大了。也不知道桐城搞什么。,好评
四个景点连票的，景点与景点直接都有景区交通，含在大门票里了。柘林瀑和白马崖两个景点大些，也好玩些，特别是柘林瀑，有旱滑道，200米，比较短，小朋友很喜欢，滑了2次,好评
早上从西塘赶过来的，到这都11点多了，取票很容易，但是刚座上景区公交就下雨了，越下越大，座了滑索30元一个人，然后去了那个漂流那，都没什么人，我们就走了栈道，走的累**了，4个景点都去玩了，索道缆车太贵，上下2个人都要120，还有个50，反正半天下来累**了，腿都酸**了,好评
四个景点连票的，景点与景点直接都有景区交通，含在大门票里了。柘林瀑和白马崖两个景点大些，也好玩些，特别是柘林瀑，有旱滑道，200米，比较短，小朋友很喜欢，滑了两次。,好评
太棒了。在农家乐的时候被告诉有1元票。。花一块钱买了门票。看了特别棒的景色。。白马崖一定要逛完，要去走大吊桥。。。不要原路返回啊。。。柘林瀑一定要去到最上面的大瀑布。。玩水的天堂。水质特别好。夏天去凉快的不要不要的。。。漂流的话强推龙井峡漂流啊。太刺激了,好评
剑门关很漂亮，白马崖顶部漂亮，值得一去。其余两个一般，可能因为冬天的缘故，毕竟树叶有枯黄，而且冬天水流比较小。看的出来夏天漂流会很棒，期待夏天,好评
剑门关很漂亮，白马崖顶部漂亮，值得一去。其余两个一般，可能因为冬天的缘故，毕竟树叶有枯黄，而且冬天水流比较小。看的出来夏天漂流会很棒，期待夏天,好评
第二天游玩的景点有点期待，网上提前预订了票，蛮方便的，山路十八弯呢，佩服景交司机技术不错，山路很陡峭。第一站白马崖，景色不错，山山水水空气也很好，水很是清澈，就是水里没有鱼儿游，坐了观光缆车，天目山脉尽收眼底，缆车上下联票60元一人，单上去票40元一人，后来还有三个小景都不如白马崖，时间紧迫我们又转去了杭州～,好评
景点比较大，门票含景区小交通，不建议自驾进去景区，路不好开，不识路的找不到景点。景点内风景优美，8月去水小了点，有的地方都断流了，不过还是很多地方有小溪小潭，可以抓小鱼小虾玩。,好评
有四个景点，很大，我们一行大部分都是老人和小孩，所以基本上有索道的坐索道，有缆车的坐缆车，要不然根本爬不了很高啊，呵呵，浙西大峡谷真不愧为一个大字，我们一群人只能仰望大山，感受一下雄伟的气势，皮筏漂流很好玩，大人小孩都喜欢。另外要说的是，每个景点之间有景点旅游车摆渡车，那个司机的水平真是高，那山路开的就跟过山车似的，大家很开心，呵呵。很开心的一次体验。,好评
风景很好，山里的水特别清澈。漂流也挺刺激，值得一去！我们住在半山腰的农家乐，吃吃玩玩！体验山里人的生活！就是行程比较短，希望下次可以多玩几天！,好评
这次是我们全店出游，看了杭州周边很多景点，最终选择浙西大峡谷，我们从萧山出发大概一小时40分钟到达目的地，一路上风景优美，因为我们没有导游，所以玩的比较尽兴，不受时间限制，景区公交果然是传说中的惊险，总共四个景点，玩了第一、第二个，我们觉得第三个差不多，就只接漂流，喜欢刺激的人可能有点失望，不过我们人多一样有乐趣⋯,好评
对于6元钱的门票是超值超赞，空气很好，可惜下午到的游玩时间不够，漂流和瀑布都没时间感受了，唯一的问题是安同程网导航直接导航到山路上了，来回折腾了1个小时的山路时间,好评
票子有效期2天，这个比较人性化，建议将车停在游客中心乘景区交通，方便灵活，自己开车路太小太险。白马崖比较典型的山水风光，山不高不用乘缆车，老碓溪比较烂，没什么好玩的，柘林瀑小小的，有小孩子喜欢的滑道和溜索，剑门关风景最好，还有漂流。总的来说，不错。,好评
取票很方便，我们自己联系在那边住了2晚，风景很漂亮，宝贝们玩了2天的水，水很清澈，还带回了2个小家伙，慢生活很舒服……吃的都是民宿自家产的，很热情，位置也好找，这是我第一次带家人上高速，没有出差错真是万幸！,好评
"隔天晚上订票，当天7:00从昌华驱车前往，20分钟到达，换票,4个景点，景点之间有多辆巴士循环接送，从最里面的白马崖往外面玩，白马崖悬空栈道是亮点，剑门关临湖长廊是亮点，拓扑林滑梯，索道是亮点，很不错的一次旅行，建议早上早点去，空气氛围都不错。",好评
山里的空气真的很清新。景区的公交很方便，几乎不用等，如果驾驶技术一般的就不要挑战山路了，很多急转弯，路窄，会车很考验驾驶员心理素质。从白马崖往下玩的，最美景观就在白马崖。剑门关漂流还不错，柘林瀑的瀑布也还可以。总之，玩水你选浙西大峡谷就对了！,好评
景色还不错，虽没有大明山的雄伟壮观，但有自己的清秀美丽，农家乐的饭菜也很好吃，也没有很贵，十多个人一起玩的很开心，也没有爬太多山，在车上看风景超赞，司机师傅的炫酷漂移很爽的啦，空气好清新，很凉爽^ω^,好评
网上订票便宜，到景点取票也很方便，第一个景点比较不错，风景确实挺好，有山有水，可以玩索道可以玩漂流，其他三个景点的话可以选择性玩，都玩的话太累，我们又选择了农家乐住一下，推荐清泉许家，比较不错。,好评
因为台风影响，只开放了两个景点，票价也便宜了一些，拓林瀑和白马崖。不过这样两个景点慢慢玩正好。不太累，可以比较轻松的爬山和玩水。要是加上剑门关和老椎溪，一天下来根本玩不到。整体风景和环境都不错，夏天爬山很凉快。,好评
感谢同程旅游，同程网订票很方便，购票网订价格130，现场要160元，一家三口自驾游，孩子没有学生证要买成人票，给户口簿看也不行，好不容易在包里翻到学生月票公交卡，学生票是110，景点不错，漂流孩子很开心，就是漂流价格太贵，孩子还不优惠。,好评
完全是为了活动才一元，就算正价160也值得一去，如果加上里面的娱乐消费就贵了，还好我们是同程活动价，把里面消费都玩了个遍，是一次很特别的出行体验。,好评
谷底空气清新凉爽，风景特别漂亮，白马崖，剑门关都很值得去看看，我觉得景区开公交车的师傅服务态度很好，特别感动的是，我们从柘林瀑回游客中心，驾驶员中年有点微胖，看到一当地八十五岁的奶奶在路边走，主动停下车，载了她到目的地，希望景区领导多表扬。,好评
剑门关某处有点像九寨沟的某处，石林瀑的瀑布也不错，白马崖走到瀑布处继续走风景才优美起来。老什么溪就没什么意思了。整个景区的景点的指示牌不完善，你总得让人知道往哪个方向走，后面是什么景点，到了某处景点要让人知道是什么景点。总体风景是不错的，值得一看。住山下农家，主人的厨艺不错。,好评
取票非常方便，1元门票非常划算了，有四个景点可以游玩，我们一行14人玩了拓林瀑、剑门关、白马崖，有一个景点时间来不及没去，剑门关的漂流适合老人和孩子，孩子们玩得很开心。,好评
自驾去的浙西大峡谷，景点很大，一共有四个景区，由于时间问题我们只玩了两个景区，白马崖和剑门关。风景确实不错，总体也不算很累。几个景区之间都有车接送，比较方便。,好评
风景如画，喜欢，只是总共四个景点不在一起，每去一个景点需要换成公交有点浪费时间，想要悠哉的玩，是要一天时间呢，我们由于要赶着回家，只去了两个景点玩了四个小时。,好评
十一人也不是很多，四个景点比较散，有公交，千万别吃景区门口的饭店，吃了家白马涯饭店，300套餐没有零点，全素，就一个鸡汤，大概小半只鸡，还是超市那种工业,好评
取票等很方便，如果不用在线付款会更好些。如果在线付款后会有种压力，如果改成在线预定，效果会更好，行程可能更宽松。,好评
自驾游去的，到那已经下午了，还下着雨，所以就玩了一个景点，白马崖，山里很舒服，但是登顶也就一个小瀑布，建议可以选择剑门关，听说还可以，漂流不错，虽然要自费，要是路程再长点就好啦,好评
同程网上购的票，去现场直接取票，非常方便，拿了票做景区中巴上山，道路很窄，弯道很多，太惊险了，下了车，进入峡谷，非常凉爽，水非常清澈，是避暑的胜地,好评
虽然是枯水期，但是风景真心不错！不虚此行，等夏天了还要再去！,好评
里面有好几个景点，一天如果都玩一下的话估计很累，里面小溪的水很清澈，在我们这里基本看不到，漂流还是有点刺激的，就是每人要出60元，不包含在门票里面。,好评
1元很合算的还含景区内公交，还送了一人一把扇子，玩的很开心，住了一个晚上的农家乐，饭菜也是蛮好,好评
风景如画，带着老人和孩子一起游玩，很喜欢大峡谷，山路台阶不是很多，老人没那么吃力，整个景区很大，共4个景点，间距比较远，需乘景交转换，崎岖山路，师傅开的那个稳和快，值得一个，景点推荐白马崖和拓林瀑，剑门关的漂流不刺激，就几个小孩漂了下，玩的非常嗨，二丫头说漂流最开心～～龙峡门的漂流刺激，时间没赶上，3:30结束4个景点，回到住宿处三个女人还去逛了街，订个给妹子庆生：祝愿她平平安安、顺顺利利一直发大财～～对了，我们去的时候住宿找的很辛苦，还好找到了这家，离大峡谷10分钟路程，不过住宿环境好，尤其是板娘热情，尤其是住宿旁边就是龙峡门漂流，公布下板娘电话：18258448877,好评
浙西大峡谷很漂亮，同程取票方便，旅行比较愉快，景区很大，在景区有免费大巴，从最后一个景点玩起来，一直玩到第一个，下雨天鞋子会很滑，一定要穿不滑的鞋子，有山有水，适合大人游玩,好评
大峡谷共四个景点，最耐玩的还是白马崖。可以半天时间，出来门口的小饭馆也比较实惠，真的是良心价了。其次应该是剑门关，沿湖的栈道还是很有气势的，再次是柘林瀑，双瀑布还行可惜不耐玩。还有一个没有去，感觉不会很有趣。总体很棒。,好评
值得玩，柘林瀑，白马崖玩水很凉快，剑门关漂流还是得玩一下，不然这个景点就没劲了。老礁溪是真的浪费体力，没玩头。枯水期断流了。。,好评
拓林瀑、白马崖不错，剑门关就是漂流，还有一个可以忽略，游玩一天差不多，慢慢走，玩玩水，很舒服，景区很大，风景不错！,好评
网上购票超级方便，取票也超级方便。风景优美，民风淳朴，物价也很优惠，值得大家来此游玩。,好评
带着老妈游浙西大峡谷。当一进入景区时当凉爽的山风，清新的空气迎面而来时，顿时精神一振，举目四望，披着青翠的山岭和大小不一的溪流印入到我的眼帘时，我被这大自然风光所陶醉。等回过神时听到瀑布溪水发出哗哗流水声和年迈的母亲开心愉悦的笑声时，我知道了这是一次成功之旅！,好评
不错，是个旅游的好去处，山清水秀，空气清新。我是同程买的票130。里面的其他项目都挺实惠。就是四个景点离得有点远。还好有公交，徒步游景点一天刚好四个游完。,好评
景区很大，每个景点之间都要坐景区公交互换，玩了两个景点，白马崖和拓林瀑，孩子边爬山边玩水，很是休闲,好评
出行遇到突如其来的一场大雪，看到了浙西大峡谷的雪景，自然环境优美，走浮桥，听潺潺溪水声。因积雪路滑没有游玩全部景点留有遗憾。不过看到了雪中的大峡谷也不虚此行了。夏天去游玩应该更好玩。我们在做明年的打算了。,好评
湖州出发到临安，先预约了农家乐，然后出发去浙西大峡谷。取票很方便~那山那水那树，整一个原生态，顿时感觉清凉，舒心，宁静~因为不是周末，所以人也不是很多。这样闲庭信步与山水之间，很舒适~,好评
风景很美！就是路边的风景区指示牌多点就好了，走错路了！,好评
自驾游直接到游客服务中心，换票非常方便，直接报手机号码。有四个景点，景区交通车都可以直接送到。,好评
首先说交通自己去的，主要是转车麻烦的，开车的话时间太长，首先从杭州坐车到临安或者昌化（去临安还是要转车去昌化的）昌化就有直接到大峡谷的车了，7块钱一个人，那边的人都还不错很热情,好评
这是一次很满意的旅行，浙西大峡谷环境很好，走走玩玩心情不错。同程网定的票很方便，换票只要报手机号就可以了,好评
门票含景区交通费，这个交通是景区中巴的车钱，四个景点全包。针对非自驾人或实在不敢开山路的人而言的。自驾还是自己走吧，方便。但不退钱。同程价格非常划算，学生，老人也要7折，还不如同程的价格便宜。只有去白马崖和老雉滩的那段山路算有点难(一条道上)，但小心一点慢点没问题的，进去也就20min吧，可以导航。白马崖最里面，有雾，找不到看不清马头了。沿着峡谷走，一路流水潺潺，刚下完雨，水量丰富，但沒有什么特别的景点，但听听水声看看流水小飞瀑也不错，夏天可以玩水，绝对凉块。最坑爹的九龙瀑，不到十米高，还在尽头，边上有路，说是村民山路，不返回后果自自负，不过再进去也确实沒啥东西了。还不如索道上面的那个大瀑布好看。说到索道，上去40，下来35，买双程60，不过走下来也就20分钟。不要被索道上的山头吓坏，那是索道的，走路是沿着峡谷的。你自己看吧。门口的几个饭店不错，明码实价，量足，午餐没有问题，放心。老雉滩其实是个水上娱乐场，水上勇敢者道路，春节没人管，可以进去玩，但要自己注意安全，掉水里可就沒人管了，且主河道水很深。不知夏天是否要再买票。进门也有索道，走下去7分钟，你要任性，好吧。。。。。剑门关出入口相距约2公里，进口在剑门关隧道上。进去方向出了隧道斜向上有一条岔道，上去拐个弯就到，出口在从大道拐上小路后约3百米吧，很不起眼的写着剑门关检票处，但边上漂流很醒目。这一段是沿着峡防边的步道看水，感觉很一般了。在隧道上观景台或隧道口路边看看，差不多。拓林瀑离游客中心最近，沒进去，据说就2条瀑布，感觉挺失望，干脆算了。沿拓林瀑道路再往里约十分钟车程，几公里吧，就能到山顶，有很多农家乐，夏天来避暑应该很不错。浙西大峡谷，单从游山玩水的角度来讲，很无特色，特别在冬季，夏天可能山里溫。度会低点，如果水大，估计还凑合。,好评
一共有4个大景点，中间有公交车接送很是方便，司机师傅的水平超好，盘山公路有点像坐过山车，刺激。有山有水有玩，超好！剑门关的漂流很好玩！,好评
由于下午要赶回，玩了三个景点，总体不错，毎个景点都有游览车接送，导游超级好，帮我们联系回程车，没推销产品什么的！,好评
很不错哦，很好玩，公司旅游，空气很好。关键也很不错,好评
购票很快捷，取票也还可以，游客中心窗口拿票，有四个景区，由景交连接还算方便，不过四个景点风格差不多，没有多少特色,好评
